7.622483758197326487e-02,-6.412687076973573597e-03,6.424396270474979076e-01
7.623210479858617827e-02,-6.407503403059108815e-03,6.424396280555872973e-01
7.623936908871373208e-02,-6.402324796782666791e-03,6.424396293297203187e-01
7.624663965789207909e-02,-6.397144657494317245e-03,6.424396270314756130e-01
7.625390654168105742e-02,-6.391969958286891629e-03,6.424396322012948524e-01
7.626118025103860443e-02,-6.386793563737425648e-03,6.424396305285471342e-01
7.626845600466915231e-02,-6.381618518538791258e-03,6.424396270173566847e-01
7.627572795241678583e-02,-6.376448935035935670e-03,6.424396375800898173e-01
7.628300886788474955e-02,-6.371275919948867980e-03,6.424396317077503138e-01
7.629029214289959060e-02,-6.366104058459645144e-03,6.424396272843011513e-01
7.629756982795735110e-02,-6.360938793530096676e-03,6.424396369736954382e-01
7.630485608959321209e-02,-6.355770437055292300e-03,6.424396329261551353e-01
7.631214260366567248e-02,-6.350604507259506246e-03,6.424396289715644803e-01
7.631906439503331752e-02,-6.345699756332875453e-03,6.424396336787659978e-01
7.632635875071604181e-02,-6.340533659198220942e-03,6.424396269776007085e-01
7.633364446447903073e-02,-6.335376201435070215e-03,6.424396359126258726e-01
7.634093984127214572e-02,-6.330214779409632127e-03,6.424396349071938017e-01
7.634823904756220248e-02,-6.325053254226511122e-03,6.424396271994271546e-01
7.635553210115944567e-02,-6.319898478027482190e-03,6.424396352813375177e-01
7.636283187222382696e-02,-6.314741886578920972e-03,6.424396361419955070e-01
7.637013693040432816e-02,-6.309583958695181086e-03,6.424396285788023242e-01
7.637743566445030774e-02,-6.304432950864335625e-03,6.424396346243115286e-01
7.638474430559974437e-02,-6.299277857045378071e-03,6.424396268379841679e-01
7.639204874041853610e-02,-6.294127889690873112e-03,6.424396302821389071e-01
7.639935491578256355e-02,-6.288979264752810050e-03,6.424396339685484181e-01
7.640668680975488958e-02,-6.283815342535774805e-03,6.424396269128438419e-01
7.641399787168963453e-02,-6.278668146728408339e-03,6.424396298063610455e-01
7.642132098923620775e-02,-6.273515011077572361e-03,6.424396328946493373e-01
7.642863790982461214e-02,-6.268368954049134689e-03,6.424396274053174594e-01
7.643595348461947048e-02,-6.263225921368232446e-03,6.424396295848769922e-01
7.644326878883747622e-02,-6.258085726563523792e-03,6.424396389363655757e-01
