3.806181337222415140e-01,3.109907856600119813e-01,6.424396709903011926e-01
3.806190875844568944e-01,3.109956373404504371e-01,6.424396697503147458e-01
3.806200362076355703e-01,3.110004612323374884e-01,6.424396710801060228e-01
3.806209897091043515e-01,3.110053090565194078e-01,6.424396709997889365e-01
3.806219405735713490e-01,3.110101422833941864e-01,6.424396731220552992e-01
3.806228927155121955e-01,3.110149810911227442e-01,6.424396710826740797e-01
3.806238465534129145e-01,3.110198275192576078e-01,6.424396710083333240e-01
3.806247967952608446e-01,3.110246545570569676e-01,6.424396725694885291e-01
3.806257505069147729e-01,3.110294984132477847e-01,6.424396710852483539e-01
3.806267051308646621e-01,3.110343458294058117e-01,6.424396707854321820e-01
3.806276555725391364e-01,3.110391710362409023e-01,6.424396729693497843e-01
3.806286096426487187e-01,3.110440138150280531e-01,6.424396710878840233e-01
3.806295641817601383e-01,3.110488579171130641e-01,6.424396677613325446e-01
3.806305153421196685e-01,3.110536840460345065e-01,6.424396733524651015e-01
3.806314700166892884e-01,3.110585270620850884e-01,6.424396710905432295e-01
3.806324231963037485e-01,3.110633615283013298e-01,6.424396699669231436e-01
3.806333765476653253e-01,3.110681961152695352e-01,6.424396737597923845e-01
3.806343314030146696e-01,3.110730373088579914e-01,6.424396710408717404e-01
3.806352854326151558e-01,3.110778735155902974e-01,6.424396690606386517e-01
3.806362389049481321e-01,3.110827060846123593e-01,6.424396741692370849e-01
3.806371947122829114e-01,3.110875495068463614e-01,6.424396703814505560e-01
3.806381487345427694e-01,3.110923831814790819e-01,6.424396681635257123e-01
3.806391019186672886e-01,3.110972117006229887e-01,6.424396711100085477e-01
3.806400582802027532e-01,3.111020555038063740e-01,6.424396690023721490e-01
3.806410130871409891e-01,3.111068907068302858e-01,6.424396672683828635e-01
3.806419686705860284e-01,3.111117288931123381e-01,6.424396711017510420e-01
3.806429257389004062e-01,3.111165739598822366e-01,6.424396695304154248e-01
3.806438826573878553e-01,3.111214174432804236e-01,6.424396661903851724e-01
3.806448356575621306e-01,3.111262401977254455e-01,6.424396709864360622e-01
3.806457446621133167e-01,3.111308397984047791e-01,6.424396664025032733e-01
3.806466981670690308e-01,3.111356637184496954e-01,6.424396717237600418e-01
3.806476555432881104e-01,3.111405064967262546e-01,6.424396697728345096e-01
3.806486116072346770e-01,3.111453419898190798e-01,6.424396667499674418e-01
3.806495651195139218e-01,3.111501636887910593e-01,6.424396711051841846e-01
3.806506640110894901e-01,3.111557198097515409e-01,6.424396710825932555e-01
3.806514793254419105e-01,3.111598415660815076e-01,6.424396670859777725e-01
3.806524329813836816e-01,3.111646618625423799e-01,6.424396710108043473e-01
3.806533912160493527e-01,3.111695048549550369e-01,6.424396699787323639e-01
